Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43,No,Non-Travel,1303,Sales,5,1,Life Sciences,1.0,971,2,Female,98,4,3,Manufacturing Director,3,Single,14542,6349,0,Y,Yes,24,3,3,80,3,35,0,4,28,10,2,7
33,Yes,Travel_Frequently,1486,Sales,1,4,Life Sciences,1.0,972,3,Male,35,4,2,Laboratory Technician,4,Married,5213,21786,4,Y,Yes,23,4,4,80,1,35,5,2,5,10,3,12
46,No,Travel_Rarely,619,Human Resources,16,4,Other,1.0,973,4,Male,48,4,2,Manager,1,Divorced,17279,8668,9,Y,Yes,11,3,2,80,3,24,2,3,20,10,2,11
32,No,Travel_Frequently,981,Human Resources,9,2,Medical,1.0,974,2,Male,72,4,4,Manufacturing Director,3,Divorced,7283,5204,0,Y,No,15,3,1,80,1,20,0,1,14,2,3,7
43,Yes,Travel_Frequently,244,Research & Development,24,3,Marketing,1.0,975,3,Male,35,1,2,Manager,2,Single,4022,7893,2,Y,No,21,4,1,80,2,32,0,4,31,12,9,5
43,Yes,Travel_Rarely,1354,Sales,6,3,Other,1.0,976,1,Female,72,2,1,Sales Executive,2,Single,2745,20550,4,Y,No,20,3,1,80,3,23,3,3,13,4,3,5
56,Yes,Non-Travel,1092,Human Resources,14,3,Other,1.0,977,2,Male,43,3,3,Manager,1,Married,12429,23008,6,Y,Yes,19,4,2,80,0,17,1,2,12,9,1,8
56,No,Travel_Frequently,237,Sales,5,4,Other,1.0,978,4,Male,44,1,1,Manufacturing Director,1,Married,17740,13078,3,Y,Yes,17,4,1,80,1,36,4,4,31,1,2,12
40,Yes,Travel_Rarely,1125,Sales,1,1,Technical Degree,1.0,979,1,Male,76,3,3,Manufacturing Director,3,Divorced,17097,7546,1,Y,Yes,16,4,3,80,3,9,5,3,8,11,6,13
22,Yes,Non-Travel,1301,Human Resources,8,4,Technical Degree,1.0,980,1,Male,66,1,1,Laboratory Technician,4,Single,9684,19435,8,Y,Yes,13,3,4,80,1,10,5,1,25,17,12,9
57,No,Travel_Rarely,617,Sales,27,3,Life Sciences,1.0,981,4,Female,76,4,1,Sales Executive,4,Married,2787,10522,8,Y,Yes,13,4,1,80,0,16,2,2,13,10,14,12
31,No,Non-Travel,160,Sales,23,2,Technical Degree,1.0,982,1,Male,58,4,4,Sales Executive,3,Married,8595,17378,8,Y,No,16,3,1,80,1,5,3,1,16,13,6,2
47,Yes,Non-Travel,431,Sales,29,4,Medical,1.0,983,3,Male,79,2,3,Sales Executive,4,Single,8226,20539,5,Y,No,16,3,2,80,3,34,5,3,25,0,10,6
49,No,Non-Travel,1381,Sales,17,2,Other,1.0,984,1,Female,91,4,1,Research Scientist,1,Divorced,14307,9771,0,Y,Yes,21,3,3,80,1,6,2,1,37,13,2,11
58,No,Travel_Frequently,855,Sales,13,4,Medical,1.0,985,2,Male,88,2,1,Laboratory Technician,2,Married,12929,21041,7,Y,Yes,23,3,1,80,3,30,2,4,1,1,5,13
44,Yes,Non-Travel,431,Human Resources,5,3,Technical Degree,1.0,986,1,Female,52,2,3,Sales Executive,3,Married,13549,12915,4,Y,No,16,3,2,80,1,0,5,1,7,9,13,13
21,Yes,Non-Travel,1044,Research & Development,7,1,Other,1.0,987,3,Female,30,1,2,Sales Representative,2,Single,5728,14410,5,Y,Yes,18,4,1,80,3,25,5,2,18,14,2,8
38,No,Travel_Frequently,1139,Sales,6,2,Technical Degree,1.0,988,4,Female,56,1,2,Sales Representative,3,Divorced,6678,21102,5,Y,Yes,23,3,2,80,2,13,0,4,24,13,4,11
22,Yes,Non-Travel,1470,Human Resources,3,3,Technical Degree,1.0,989,4,Male,55,4,2,Sales Representative,3,Married,16280,16162,2,Y,No,13,3,2,80,2,35,1,2,21,7,12,10
31,No,Non-Travel,1465,Human Resources,11,3,Technical Degree,1.0,990,3,Male,40,1,3,Laboratory Technician,2,Married,19394,19259,6,Y,No,22,4,3,80,3,37,2,4,33,0,6,4
23,Yes,Travel_Rarely,826,Sales,6,1,Marketing,1.0,991,3,Male,51,3,3,Manager,4,Single,12260,24887,2,Y,Yes,24,3,4,80,2,16,4,2,33,1,6,8
18,Yes,Travel_Rarely,1144,Research & Development,9,2,Life Sciences,1.0,992,1,Male,93,3,3,Healthcare Representative,2,Single,3357,24245,5,Y,Yes,23,3,4,80,0,32,1,4,6,3,13,3
42,No,Travel_Rarely,1127,Sales,29,3,Human Resources,1.0,993,3,Female,46,2,3,Sales Executive,2,Married,11220,22073,2,Y,Yes,18,4,2,80,3,33,5,1,36,16,8,10
40,Yes,Travel_Frequently,980,Sales,15,1,Human Resources,1.0,994,2,Male,81,4,3,Research Scientist,4,Married,18861,14759,7,Y,No,21,3,4,80,3,25,2,3,1,16,12,1
52,No,Non-Travel,329,Research & Development,1,1,Other,1.0,995,4,Male,83,1,1,Healthcare Representative,4,Divorced,5019,17623,5,Y,Yes,20,3,2,80,1,35,0,1,18,14,2,5
35,No,Travel_Frequently,588,Sales,8,2,Technical Degree,1.0,996,3,Female,70,3,1,Manager,2,Divorced,10365,13277,1,Y,Yes,14,3,2,80,2,37,3,2,2,12,11,8
52,No,Non-Travel,760,Sales,8,2,Marketing,1.0,997,4,Male,72,2,1,Laboratory Technician,4,Single,18717,6952,2,Y,Yes,18,3,3,80,2,37,1,3,8,4,2,7
41,Yes,Travel_Rarely,1480,Human Resources,25,3,Human Resources,1.0,998,1,Female,69,3,1,Laboratory Technician,1,Single,19419,10276,9,Y,No,20,4,3,80,0,19,4,4,3,17,7,13
43,Yes,Non-Travel,322,Human Resources,25,4,Life Sciences,1.0,999,4,Female,55,2,2,Sales Executive,1,Divorced,6515,10082,3,Y,No,21,4,1,80,1,33,1,1,6,1,5,8
51,Yes,Non-Travel,486,Sales,12,3,Human Resources,1.0,1000,4,Male,77,2,3,Research Director,3,Divorced,3972,15146,7,Y,Yes,15,4,2,80,0,25,0,3,2,13,5,1
24,No,Travel_Frequently,1035,Research & Development,10,2,Marketing,1.0,1001,4,Male,42,2,4,Manufacturing Director,3,Single,12441,9061,0,Y,No,16,4,4,80,3,38,1,4,22,3,3,10
58,No,Non-Travel,867,Research & Development,26,3,Technical Degree,1.0,1002,3,Male,96,3,3,Sales Representative,4,Single,12368,17466,9,Y,No,17,4,1,80,1,16,1,1,1,10,1,1
23,Yes,Travel_Rarely,402,Sales,6,4,Human Resources,1.0,1003,4,Male,74,1,3,Research Scientist,1,Divorced,15114,6132,4,Y,Yes,20,4,4,80,0,4,5,3,11,1,10,7
47,No,Travel_Frequently,1194,Human Resources,22,2,Other,1.0,1004,4,Male,43,4,2,Research Scientist,1,Divorced,17062,6700,3,Y,Yes,13,4,2,80,0,38,5,4,11,13,0,0
50,Yes,Non-Travel,1071,Human Resources,3,1,Medical,1.0,1005,2,Male,87,2,1,Sales Representative,4,Single,6910,23821,3,Y,No,16,4,1,80,2,10,5,2,11,8,1,0
47,Yes,Non-Travel,572,Human Resources,16,4,Technical Degree,1.0,1006,3,Male,88,1,2,Healthcare Representative,2,Married,18086,21027,1,Y,Yes,13,3,4,80,1,21,1,2,33,14,1,11
26,No,Non-Travel,1209,Human Resources,7,3,Life Sciences,1.0,1007,4,Female,80,3,2,Manufacturing Director,3,Single,9770,7052,5,Y,Yes,16,3,1,80,2,13,1,1,10,4,3,8
34,No,Non-Travel,1041,Research & Development,14,2,Life Sciences,1.0,1008,3,Female,53,4,4,Research Director,1,Married,3881,12336,5,Y,Yes,24,4,1,80,0,19,0,3,31,7,11,12
24,No,Travel_Frequently,862,Research & Development,5,4,Medical,1.0,1009,1,Male,59,2,4,Laboratory Technician,2,Married,19337,10685,8,Y,No,23,3,3,80,3,8,0,1,3,14,3,6
27,No,Non-Travel,1480,Sales,11,4,Other,1.0,1010,3,Female,68,4,2,Sales Representative,2,Married,2046,10292,8,Y,Yes,24,3,2,80,3,17,4,4,39,14,8,1
58,Yes,Travel_Frequently,463,Sales,4,2,Human Resources,1.0,1011,4,Female,81,2,2,Laboratory Technician,3,Married,7411,21690,5,Y,No,22,4,4,80,3,31,0,1,35,14,5,14
36,Yes,Travel_Rarely,1296,Sales,25,4,Medical,1.0,1012,1,Male,46,2,3,Sales Representative,3,Divorced,3826,21989,5,Y,Yes,14,4,4,80,0,14,0,4,20,8,2,10
46,Yes,Non-Travel,1284,Sales,6,4,Medical,1.0,1013,3,Male,82,2,4,Sales Executive,1,Divorced,10875,14478,5,Y,No,15,4,3,80,2,2,1,2,14,1,12,13
42,No,Travel_Frequently,495,Research & Development,1,1,Life Sciences,1.0,1014,2,Male,88,2,2,Manager,2,Single,6086,6383,9,Y,Yes,12,3,2,80,1,14,4,1,8,9,7,9
51,No,Travel_Frequently,1091,Sales,5,4,Human Resources,1.0,1015,2,Female,87,4,3,Research Scientist,4,Divorced,19879,12256,1,Y,No,20,3,1,80,1,22,5,3,19,12,3,13
59,Yes,Non-Travel,702,Research & Development,27,2,Marketing,1.0,1016,2,Male,87,4,3,Sales Executive,1,Divorced,8988,9927,2,Y,No,13,4,2,80,1,3,3,4,14,10,11,7
42,Yes,Non-Travel,1102,Human Resources,19,4,Marketing,1.0,1017,1,Male,78,2,4,Research Scientist,1,Divorced,9360,11086,2,Y,No,23,3,3,80,1,37,4,4,22,7,3,0
34,No,Travel_Frequently,308,Sales,25,1,Life Sciences,1.0,1018,4,Male,31,1,4,Healthcare Representative,4,Divorced,7118,21145,2,Y,No,13,4,1,80,2,13,3,3,8,8,14,14
51,Yes,Non-Travel,977,Sales,3,3,Other,1.0,1019,2,Male,54,2,2,Laboratory Technician,4,Divorced,19875,19625,2,Y,Yes,19,4,4,80,3,6,1,1,17,15,10,0
37,Yes,Non-Travel,1407,Research & Development,9,1,Human Resources,1.0,1020,4,Male,50,4,2,Manager,3,Married,11414,16477,7,Y,No,20,4,3,80,3,24,3,3,24,16,1,4
59,Yes,Travel_Frequently,216,Human Resources,25,1,Life Sciences,1.0,1021,1,Male,57,4,3,Healthcare Representative,3,Divorced,8172,13053,3,Y,No,13,3,2,80,2,5,5,2,14,6,8,12
36,No,Travel_Frequently,459,Human Resources,4,2,Medical,1.0,1022,2,Female,39,1,3,Laboratory Technician,1,Single,8714,23231,0,Y,Yes,19,3,3,80,2,17,5,2,3,8,6,2
50,No,Non-Travel,935,Human Resources,29,3,Marketing,1.0,1023,1,Male,45,1,1,Healthcare Representative,4,Single,19438,8280,8,Y,Yes,12,4,1,80,3,24,4,3,36,15,14,3
44,No,Travel_Frequently,777,Human Resources,2,3,Technical Degree,1.0,1024,2,Female,58,3,2,Sales Representative,1,Single,11654,7829,3,Y,Yes,16,3,4,80,1,16,0,1,25,11,10,8
20,No,Non-Travel,470,Sales,23,4,Medical,1.0,1025,2,Male,70,3,2,Laboratory Technician,4,Divorced,2135,17768,4,Y,No,15,4,3,80,2,27,5,4,14,15,10,8
28,No,Travel_Rarely,611,Human Resources,10,2,Medical,1.0,1026,2,Male,51,1,1,Sales Executive,2,Divorced,7892,19409,5,Y,No,18,3,1,80,3,33,4,1,29,17,6,13
38,No,Non-Travel,805,Research & Development,4,4,Other,1.0,1027,2,Male,80,4,4,Sales Representative,2,Single,7692,13662,2,Y,No,18,3,2,80,0,26,5,4,15,10,0,12
26,No,Travel_Frequently,909,Sales,24,4,Life Sciences,1.0,1028,2,Male,37,4,2,Research Director,1,Single,7309,6895,6,Y,No,21,4,2,80,0,19,2,4,11,13,4,12
32,No,Travel_Rarely,1041,Research & Development,15,3,Marketing,1.0,1029,1,Female,42,4,4,Healthcare Representative,2,Married,2744,13268,8,Y,No,18,3,4,80,1,21,2,4,18,4,10,14
25,No,Travel_Frequently,1471,Sales,12,2,Marketing,1.0,1030,4,Male,84,4,4,Sales Representative,2,Single,16023,14315,4,Y,No,16,4,1,80,3,24,1,4,22,3,8,0
47,Yes,Travel_Frequently,299,Research & Development,27,4,Marketing,1.0,1031,3,Female,50,4,1,Laboratory Technician,4,Divorced,9263,6545,4,Y,Yes,14,4,2,80,2,31,1,2,6,1,13,2
32,No,Travel_Frequently,579,Research & Development,19,4,Technical Degree,1.0,1032,3,Male,61,3,3,Research Scientist,2,Single,6150,21103,5,Y,No,18,4,3,80,0,14,5,1,32,8,0,12
20,Yes,Non-Travel,197,Sales,12,4,Human Resources,1.0,1033,2,Female,42,2,2,Laboratory Technician,3,Single,14733,11357,8,Y,No,19,4,3,80,3,0,0,3,16,3,9,4
45,Yes,Non-Travel,1385,Sales,11,1,Medical,1.0,1034,4,Male,65,1,4,Manager,3,Married,16288,8306,8,Y,No,18,3,1,80,3,27,2,2,25,7,12,3
28,No,Travel_Frequently,532,Human Resources,18,2,Technical Degree,1.0,1035,4,Male,33,2,3,Healthcare Representative,1,Married,18447,13748,1,Y,No,20,4,3,80,3,5,5,4,32,15,5,13
25,Yes,Non-Travel,155,Sales,10,3,Human Resources,1.0,1036,3,Female,58,4,4,Manager,2,Married,19283,10483,1,Y,Yes,13,4,3,80,0,32,2,2,38,15,1,2
46,No,Travel_Rarely,523,Human Resources,3,4,Life Sciences,1.0,1037,2,Female,31,3,4,Manufacturing Director,1,Divorced,13220,17561,3,Y,No,23,3,3,80,2,12,4,3,34,8,3,8
20,Yes,Travel_Rarely,128,Research & Development,23,1,Other,1.0,1038,4,Male,48,3,1,Healthcare Representative,2,Divorced,16526,17601,5,Y,No,23,4,3,80,2,12,1,3,36,14,10,11
40,No,Non-Travel,930,Human Resources,9,4,Other,1.0,1039,4,Female,91,2,1,Manufacturing Director,2,Divorced,18525,12556,6,Y,No,11,3,1,80,2,25,5,1,0,9,5,2
18,No,Travel_Rarely,1443,Human Resources,28,2,Human Resources,1.0,1040,2,Male,93,1,2,Healthcare Representative,3,Divorced,16372,9084,0,Y,Yes,20,4,4,80,3,11,1,4,30,5,13,8
57,Yes,Non-Travel,1104,Human Resources,2,2,Medical,1.0,1041,1,Male,98,1,3,Research Scientist,3,Divorced,16344,20309,4,Y,No,20,3,2,80,1,19,1,4,14,0,5,9
41,No,Travel_Rarely,871,Research & Development,23,2,Other,1.0,1042,3,Female,54,4,4,Manufacturing Director,4,Married,7161,18932,2,Y,No,14,4,1,80,1,1,3,4,26,15,8,8
25,No,Travel_Rarely,899,Human Resources,7,1,Medical,1.0,1043,2,Female,70,1,4,Laboratory Technician,1,Married,12759,16081,3,Y,No,22,3,3,80,2,14,4,1,15,15,13,14
42,No,Travel_Rarely,1087,Research & Development,1,2,Technical Degree,1.0,1044,1,Male,77,4,3,Sales Executive,2,Single,14104,6781,0,Y,No,23,4,3,80,2,11,4,1,30,13,10,4
54,Yes,Travel_Rarely,994,Human Resources,12,2,Medical,1.0,1045,1,Male,82,4,1,Sales Executive,2,Married,12620,18154,4,Y,No,19,4,3,80,0,26,1,3,19,9,13,13
50,Yes,Travel_Rarely,537,Research & Development,28,4,Life Sciences,1.0,1046,4,Female,36,2,1,Sales Representative,2,Single,13412,21054,2,Y,Yes,20,4,1,80,0,13,1,3,35,17,4,14
47,Yes,Non-Travel,777,Sales,21,3,Technical Degree,1.0,1047,3,Female,60,2,1,Manager,4,Divorced,19478,9322,6,Y,No,12,4,3,80,3,25,0,2,16,1,8,8
43,Yes,Non-Travel,663,Research & Development,28,1,Other,1.0,1048,3,Male,31,4,3,Sales Executive,3,Divorced,14058,20680,7,Y,Yes,16,3,3,80,3,9,4,2,31,6,13,12
54,Yes,Travel_Rarely,316,Research & Development,3,2,Technical Degree,1.0,1049,2,Male,86,1,1,Sales Representative,2,Single,19517,10540,1,Y,Yes,14,4,2,80,2,37,3,3,35,0,7,13
25,No,Travel_Rarely,1429,Research & Development,17,3,Technical Degree,1.0,1050,4,Female,62,1,1,Research Scientist,2,Single,14319,15213,0,Y,No,11,4,3,80,2,1,2,4,3,10,7,10
46,Yes,Travel_Rarely,518,Sales,16,1,Human Resources,1.0,1051,2,Male,75,2,2,Sales Representative,4,Divorced,12997,6994,2,Y,No,23,4,1,80,1,14,0,3,2,12,12,12
55,Yes,Travel_Frequently,333,Human Resources,15,2,Human Resources,1.0,1052,4,Male,99,2,4,Research Director,1,Married,10779,10439,4,Y,No,17,3,2,80,3,37,0,1,8,6,1,1
53,Yes,Travel_Rarely,473,Sales,27,4,Human Resources,1.0,1053,2,Male,60,1,2,Healthcare Representative,1,Single,16926,21482,8,Y,Yes,11,3,1,80,0,26,3,4,10,14,0,12
44,Yes,Travel_Frequently,652,Human Resources,9,3,Medical,1.0,1054,2,Female,45,1,1,Sales Executive,1,Married,13005,24407,6,Y,No,13,4,1,80,2,26,5,1,8,16,9,7
53,Yes,Travel_Rarely,1041,Human Resources,16,3,Marketing,1.0,1055,3,Male,53,1,4,Manager,3,Married,18458,20177,0,Y,No,17,3,2,80,1,12,2,2,37,9,1,8
40,No,Travel_Rarely,802,Research & Development,15,2,Medical,1.0,1056,2,Female,69,4,1,Sales Executive,3,Single,5120,22251,4,Y,No,13,3,2,80,2,11,4,1,19,3,5,11
33,No,Non-Travel,1235,Sales,29,2,Human Resources,1.0,1057,3,Female,77,1,3,Laboratory Technician,2,Married,16524,22534,4,Y,No,11,3,2,80,2,20,0,1,23,1,14,12
52,Yes,Non-Travel,775,Sales,16,4,Technical Degree,1.0,1058,1,Female,68,1,2,Laboratory Technician,1,Married,3192,20127,7,Y,Yes,21,4,1,80,2,22,1,2,30,15,3,5
47,Yes,Travel_Frequently,396,Research & Development,1,4,Technical Degree,1.0,1059,3,Male,95,1,3,Research Scientist,1,Single,2307,13400,9,Y,Yes,11,3,3,80,1,26,1,2,12,12,4,14
41,No,Travel_Rarely,540,Sales,17,4,Technical Degree,1.0,1060,1,Male,33,3,1,Sales Representative,1,Divorced,14002,15407,3,Y,Yes,14,4,1,80,3,22,1,2,14,4,10,3
59,No,Travel_Frequently,1224,Research & Development,1,2,Life Sciences,1.0,1061,2,Male,78,2,3,Laboratory Technician,3,Married,17509,7638,2,Y,Yes,19,3,1,80,2,10,4,1,31,4,1,12
19,No,Travel_Rarely,1081,Sales,18,1,Other,1.0,1062,3,Male,72,4,4,Sales Executive,2,Divorced,3236,24918,6,Y,No,21,3,2,80,0,6,5,2,24,1,1,9
43,Yes,Travel_Frequently,240,Human Resources,1,2,Marketing,1.0,1063,2,Male,42,2,2,Healthcare Representative,4,Single,3286,11637,2,Y,Yes,11,3,4,80,2,22,5,3,27,7,6,0
36,Yes,Non-Travel,451,Sales,9,3,Human Resources,1.0,1064,1,Male,38,2,4,Laboratory Technician,2,Single,19707,19772,5,Y,No,21,3,3,80,2,7,3,3,9,10,10,1
26,No,Non-Travel,419,Sales,23,2,Other,1.0,1065,4,Female,57,4,3,Research Director,3,Divorced,19990,7655,7,Y,Yes,19,3,1,80,0,26,4,2,11,6,0,10
39,Yes,Travel_Rarely,764,Research & Development,18,2,Life Sciences,1.0,1066,2,Female,40,3,2,Manufacturing Director,2,Married,5956,6222,9,Y,Yes,24,3,2,80,1,27,3,1,35,12,4,14
49,No,Travel_Rarely,352,Human Resources,20,1,Marketing,1.0,1067,4,Female,58,1,1,Research Scientist,3,Single,2397,13591,1,Y,No,21,4,1,80,2,34,1,2,6,6,0,12
28,No,Travel_Rarely,1057,Research & Development,13,4,Other,1.0,1068,1,Male,92,2,4,Laboratory Technician,1,Married,11054,22334,3,Y,Yes,24,4,1,80,1,11,1,2,2,8,6,8
24,Yes,Non-Travel,396,Human Resources,11,3,Human Resources,1.0,1069,2,Male,76,1,1,Manufacturing Director,2,Married,17928,8900,6,Y,No,17,3,2,80,3,6,5,1,24,1,9,10
37,Yes,Non-Travel,1072,Human Resources,1,4,Human Resources,1.0,1070,1,Male,93,1,2,Sales Executive,1,Divorced,17357,7894,9,Y,Yes,20,3,4,80,1,11,0,3,22,17,10,1
57,No,Travel_Rarely,1476,Research & Development,25,4,Other,1.0,1071,4,Male,45,4,1,Laboratory Technician,3,Married,13415,5994,1,Y,Yes,12,4,1,80,0,1,5,1,7,11,13,1
18,No,Travel_Frequently,1089,Sales,22,2,Technical Degree,1.0,1072,1,Female,68,1,1,Manager,2,Single,7050,16809,4,Y,No,20,4,4,80,2,7,5,4,20,4,9,4
38,No,Travel_Rarely,334,Human Resources,25,3,Other,1.0,1073,4,Male,86,4,2,Manager,4,Single,3576,12679,0,Y,Yes,13,4,2,80,2,21,1,3,21,14,13,0
59,Yes,Travel_Frequently,1434,Sales,11,1,Medical,1.0,1074,3,Male,87,4,3,Healthcare Representative,3,Single,5680,9756,1,Y,Yes,21,4,1,80,3,0,5,3,7,8,1,6
21,No,Non-Travel,1154,Sales,14,4,Marketing,1.0,1075,1,Female,76,3,4,Sales Representative,1,Divorced,9866,9613,6,Y,No,16,3,3,80,3,0,0,1,23,17,6,14
42,No,Travel_Rarely,832,Human Resources,3,3,Technical Degree,1.0,1076,1,Female,79,2,2,Manager,2,Married,9892,5403,3,Y,No,20,4,2,80,3,35,1,2,7,15,14,11
44,No,Travel_Frequently,180,Research & Development,27,1,Marketing,1.0,1077,4,Male,41,1,1,Laboratory Technician,3,Divorced,2386,17333,9,Y,Yes,24,3,3,80,1,14,1,3,29,14,8,11
19,No,Travel_Frequently,962,Sales,15,3,Other,1.0,1078,2,Male,78,3,1,Research Director,2,Divorced,14583,21581,4,Y,Yes,15,4,1,80,2,3,5,1,28,4,3,1
36,No,Non-Travel,378,Research & Development,11,4,Other,1.0,1079,1,Female,78,1,4,Sales Representative,4,Single,18638,9338,6,Y,No,15,4,4,80,3,38,4,4,32,10,0,11
26,No,Non-Travel,539,Research & Development,26,3,Medical,1.0,1080,1,Female,35,2,1,Research Scientist,1,Single,14681,20374,0,Y,Yes,20,4,1,80,2,35,1,3,36,0,2,8
33,No,Non-Travel,946,Sales,17,4,Medical,1.0,1081,4,Female,65,3,4,Sales Representative,3,Divorced,3770,22520,1,Y,No,14,4,4,80,0,5,0,1,39,12,3,9
32,No,Travel_Rarely,316,Sales,6,2,Life Sciences,1.0,1082,2,Male,30,4,1,Sales Representative,4,Married,16976,20537,1,Y,Yes,24,4,1,80,0,17,2,2,17,16,11,4
24,Yes,Travel_Frequently,612,Sales,23,1,Human Resources,1.0,1083,4,Male,89,2,4,Research Director,4,Single,17958,13633,8,Y,Yes,11,3,4,80,1,20,2,1,34,5,3,13
45,No,Travel_Frequently,856,Human Resources,18,3,Marketing,1.0,1084,2,Male,91,1,4,Sales Representative,1,Divorced,7383,12289,9,Y,Yes,11,4,1,80,2,34,4,4,18,10,5,7
47,No,Non-Travel,1279,Sales,16,2,Other,1.0,1085,3,Female,70,4,4,Sales Representative,2,Single,14985,17810,9,Y,Yes,19,3,3,80,2,1,2,3,11,14,7,11
39,No,Travel_Frequently,1231,Sales,27,3,Other,1.0,1086,1,Female,65,1,4,Sales Representative,1,Single,16710,13259,2,Y,No,16,3,3,80,2,12,3,1,32,12,11,13
49,No,Non-Travel,403,Sales,18,3,Other,1.0,1087,1,Female,68,1,3,Manager,4,Divorced,5048,23620,1,Y,No,21,3,3,80,0,3,2,3,19,17,6,9
25,No,Non-Travel,230,Human Resources,13,2,Other,1.0,1088,2,Male,96,3,1,Research Scientist,4,Married,18038,14756,8,Y,No,15,4,4,80,0,4,3,4,7,15,11,8
34,Yes,Travel_Frequently,911,Human Resources,4,2,Human Resources,1.0,1089,3,Male,51,2,4,Sales Executive,4,Single,3109,21120,6,Y,No,14,3,1,80,0,16,2,4,19,11,2,3
43,No,Non-Travel,362,Human Resources,27,1,Medical,1.0,1090,1,Female,58,4,1,Sales Executive,2,Single,16418,13340,2,Y,Yes,13,3,2,80,3,17,5,4,21,11,8,14
21,Yes,Non-Travel,323,Sales,5,4,Medical,1.0,1091,4,Female,78,1,4,Research Director,3,Single,8483,22047,8,Y,No,13,4,1,80,3,4,4,4,19,17,14,6
59,No,Travel_Rarely,663,Human Resources,29,2,Life Sciences,1.0,1092,1,Female,97,4,1,Laboratory Technician,2,Single,17433,24275,2,Y,Yes,19,3,4,80,0,36,5,1,29,14,1,0
23,Yes,Travel_Rarely,1241,Human Resources,26,2,Other,1.0,1093,1,Female,45,3,3,Sales Representative,2,Married,4220,21640,2,Y,No,18,4,2,80,2,6,4,4,37,12,13,14
50,Yes,Travel_Rarely,353,Sales,28,3,Medical,1.0,1094,2,Male,37,3,3,Sales Executive,1,Married,3248,8171,7,Y,Yes,18,4,4,80,1,20,0,3,11,10,8,14
47,No,Travel_Frequently,1084,Research & Development,26,1,Human Resources,1.0,1095,4,Female,56,2,3,Laboratory Technician,1,Single,19892,15850,6,Y,No,22,4,2,80,1,4,5,1,30,8,12,1
43,Yes,Non-Travel,1133,Sales,27,4,Technical Degree,1.0,1096,2,Male,82,3,1,Laboratory Technician,3,Married,15315,6021,6,Y,No,12,3,2,80,0,36,4,3,7,2,2,12
28,Yes,Travel_Frequently,968,Sales,6,4,Medical,1.0,1097,4,Female,48,1,1,Manufacturing Director,4,Divorced,10495,9267,0,Y,Yes,24,4,4,80,1,31,5,3,17,13,1,12
46,Yes,Non-Travel,1310,Research & Development,23,3,Marketing,1.0,1098,3,Female,30,1,3,Sales Executive,4,Divorced,18090,19786,6,Y,Yes,17,4,2,80,3,34,3,2,3,5,7,11
51,Yes,Travel_Frequently,1273,Research & Development,9,1,Marketing,1.0,1099,2,Female,72,2,3,Research Director,4,Married,9420,8983,5,Y,No,14,4,4,80,3,14,2,3,4,13,10,2
52,No,Travel_Rarely,1073,Research & Development,25,2,Medical,1.0,1100,2,Male,39,3,1,Sales Representative,3,Divorced,18727,20832,1,Y,Yes,13,4,3,80,1,11,1,3,20,0,14,6
